folder_name,file_name,label1,prob1,label2,prob2,label3,prob3,label4,prob4,label5,prob5,label6,prob6,label7,prob7,label8,prob8,label9,prob9,label10,prob10
C:\IMAGES_SNEV\Flickr\picos\2015\48628681541.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48628681541.jpg,fungus,0.6371199488639832,animals,0.10037701576948166,plants,0.014612212777137756,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48638738903.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48638738903.jpg,"spiritual,_symbolic_and_related_connotations",0.5977463126182556,heritage_and_culture,0.3798680603504181,landforms,0.0006656048935838044,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48638795163.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48638795163.jpg,landforms,0.3293515145778656,heritage_and_culture,0.024945415556430817,winter_activities,0.023318126797676086,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48639088706.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48639088706.jpg,"spiritual,_symbolic_and_related_connotations",0.46474385261535645,heritage_and_culture,0.41997668147087097,landforms,0.0007160881068557501,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48639204786.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48639204786.jpg,landforms,0.8412628173828125,heritage_and_culture,0.006044022273272276,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48651379411.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48651379411.jpg,plants,0.08329582214355469,landforms,0.052582696080207825,animals,0.018160179257392883,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48651379466.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48651379466.jpg,plants,0.03137239068746567,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48677082427.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48677082427.jpg,animals,0.15165174007415771,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48681734057.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48681734057.jpg,landforms,0.8312914371490479,heritage_and_culture,0.009168150834739208,water_activities,0.0043367743492126465,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48684532478.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48684532478.jpg,water_activities,0.00010613465565256774,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48684872206.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48684872206.jpg,dam,0.0001742652675602585,landforms,0.00014683132758364081,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48758844173.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48758844173.jpg,heritage_and_culture,0.567764401435852,landforms,0.015129766426980495,tracks_and_trails,0.012242401950061321,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48758847598.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48758847598.jpg,landforms,0.41446954011917114,dam,0.27341654896736145,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48759167821.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48759167821.jpg,heritage_and_culture,0.24652254581451416,"spiritual,_symbolic_and_related_connotations",0.04852154478430748,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48759357437.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48759357437.jpg,landforms,0.542072057723999,heritage_and_culture,0.1544966697692871,"spiritual,_symbolic_and_related_connotations",0.021257059648633003,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48828466978.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48828466978.jpg,animals,0.05222777649760246,plants,0.013694572262465954,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48841952931.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48841952931.jpg,fungus,0.01642288640141487,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48863480288.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48863480288.jpg,landforms,0.5130769610404968,heritage_and_culture,0.18158945441246033,dam,0.05996933951973915,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48876169207.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48876169207.jpg,plants,0.013971427455544472,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48902596018.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48902596018.jpg,animals,0.013632748275995255,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48903328007.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48903328007.jpg,plants,0.9389669299125671,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48934725212.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48934725212.jpg,animals,5.410678204498254e-5,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\48938331068.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48938331068.jpg,heritage_and_culture,0.9904400110244751,landforms,0.008225644007325172,dam,0.0002236529253423214,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49018988297.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49018988297.jpg,plants,0.052220333367586136,terrestrial_activities,0.04185139015316963,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49045619081.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49045619081.jpg,landforms,0.0015356240328401327,heritage_and_culture,0.0008062443812377751,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49104237502.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49104237502.jpg,landforms,0.21013665199279785,heritage_and_culture,0.004624263383448124,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49122745317.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49122745317.jpg,terrestrial_activities,0.03124632127583027,plants,0.025567829608917236,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49146171422.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49146171422.jpg,"spiritual,_symbolic_and_related_connotations",0.07720232754945755,landforms,0.05762172117829323,terrestrial_activities,0.02772165648639202,heritage_and_culture,0.01724911667406559,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49158886568.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158886568.jpg,animals,0.10383729636669159,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49158887418.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158887418.jpg,animals,0.07830178737640381,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49158888323.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158888323.jpg,animals,0.04117468744516373,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49159372006.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159372006.jpg,animals,0.16868893802165985,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49159372226.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159372226.jpg,animals,0.05208686739206314,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49159373611.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159373611.jpg,animals,0.028706887736916542,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49159373826.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159373826.jpg,animals,0.0018959353910759091,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49159374776.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159374776.jpg,animals,0.11173686385154724,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49162057833.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49162057833.jpg,plants,0.22530949115753174,animals,0.08865097165107727,fungus,0.03289719298481941,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49226624448.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49226624448.jpg,accomodation,0.1463140845298767,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49226624603.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49226624603.jpg,accomodation,0.1022658497095108,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49227093371.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227093371.jpg,accomodation,0.04296715930104256,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49227322262.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227322262.jpg,accomodation,0.29899734258651733,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49227323057.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227323057.jpg,accomodation,0.37980541586875916,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49384195912.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49384195912.jpg,tracks_and_trails,0.11457519233226776,landforms,0.0786614865064621,accomodation,0.023008916527032852,heritage_and_culture,0.01387912966310978,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49413612781.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49413612781.jpg,plants,0.3131421208381653,animals,0.22509446740150452,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49456071893.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49456071893.jpg,plants,0.22442913055419922,animals,0.08762721717357635,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49459952416.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49459952416.jpg,animals,0.5488542914390564,plants,0.025457894429564476,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49460184302.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49460184302.jpg,plants,0.012245940044522285,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49482833592.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49482833592.jpg,heritage_and_culture,0.1449752002954483,animals,0.007689919322729111,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49616234868.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49616234868.jpg,plants,0.16476164758205414,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49616234888.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49616234888.jpg,plants,0.6811482310295105,fungus,0.0033828173764050007,animals,0.00107529666274786,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49617007327.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49617007327.jpg,plants,0.4881437420845032,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49633615371.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633615371.jpg,landforms,0.5872077941894531,heritage_and_culture,0.09367191046476364,dam,0.015703236684203148,fungus,0.01547977700829506,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49633615541.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633615541.jpg,landforms,0.8245007395744324,heritage_and_culture,0.00799269787967205,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49633883947.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633883947.jpg,heritage_and_culture,0.07234346866607666,animals,0.02131200209259987,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49633884452.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633884452.jpg,landforms,0.025880267843604088,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49634443017.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49634443017.jpg,heritage_and_culture,0.14619247615337372,"spiritual,_symbolic_and_related_connotations",0.013393704779446125,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49738280377.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49738280377.jpg,landforms,0.7487381100654602,water_activities,0.029297227039933205,heritage_and_culture,0.00917073804885149,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49763807053.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49763807053.jpg,terrestrial_activities,0.16688692569732666,dam,0.11550629884004593,vehicle,0.023546738550066948,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49770592167.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49770592167.jpg,landforms,0.6155281066894531,heritage_and_culture,0.03477354347705841,animals,0.017391417175531387,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49780718593.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49780718593.jpg,landforms,0.7978799343109131,winter_activities,0.05532154440879822,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49780719278.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49780719278.jpg,landforms,0.696827232837677,winter_activities,0.028516046702861786,heritage_and_culture,0.024975575506687164,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49781258326.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49781258326.jpg,winter_activities,0.12403024733066559,landforms,0.11586393415927887,accomodation,0.061904337257146835,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49781260681.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49781260681.jpg,landforms,0.0975215882062912,winter_activities,0.019068395718932152,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49781261206.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49781261206.jpg,landforms,0.6081691980361938,winter_activities,0.27593931555747986,accomodation,0.016561420634388924,animals,0.00693976366892457,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49781598317.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49781598317.jpg,landforms,0.9397367835044861,heritage_and_culture,0.011801294982433319,dam,0.0026877508498728275,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49787715903.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49787715903.jpg,landforms,0.6850748658180237,heritage_and_culture,0.009117810055613518,accomodation,0.00898465234786272,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49787719878.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49787719878.jpg,landforms,0.2466576099395752,heritage_and_culture,0.09013056755065918,vegetation_and_habitats,0.07673612982034683,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49788265791.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49788265791.jpg,plants,0.30274108052253723,animals,0.24490736424922943,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49788265986.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49788265986.jpg,animals,0.21972623467445374,vegetation_and_habitats,0.11453040689229965,plants,0.04988140985369682,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49788578632.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49788578632.jpg,landforms,0.5433778166770935,heritage_and_culture,0.1440637707710266,"spiritual,_symbolic_and_related_connotations",0.05649276450276375,vegetation_and_habitats,0.011773388832807541,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789491803.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789491803.jpg,animals,0.2232658863067627,fungus,0.005214085336774588,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789492613.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789492613.jpg,heritage_and_culture,0.29659196734428406,landforms,0.1859266608953476,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789492938.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789492938.jpg,landforms,0.9823432564735413,"spiritual,_symbolic_and_related_connotations",0.0030741747468709946,dam,0.0012056725099682808,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789495863.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789495863.jpg,landforms,0.962626576423645,heritage_and_culture,0.004984515253454447,dam,0.0017825245158746839,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789496208.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789496208.jpg,tracks_and_trails,0.07855270802974701,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789496533.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789496533.jpg,heritage_and_culture,0.0024196829181164503,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49789496913.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49789496913.jpg,heritage_and_culture,0.0012922472087666392,"spiritual,_symbolic_and_related_connotations",0.0005815206095576286,landforms,0.00013195470091886818,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49790035516.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49790035516.jpg,landforms,0.05302812159061432,animals,0.002062896266579628,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49790351267.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49790351267.jpg,landforms,0.45288097858428955,heritage_and_culture,0.005606852471828461,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49790352512.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49790352512.jpg,terrestrial_activities,0.5067015290260315,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791800873.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791800873.jpg,landforms,0.08312613517045975,water_activities,0.0550830140709877,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791801518.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791801518.jpg,landforms,0.743366003036499,heritage_and_culture,0.00396780064329505,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791803193.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791803193.jpg,landforms,0.8618417382240295,dam,0.006926145404577255,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791803438.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791803438.jpg,landforms,0.42098763585090637,dam,0.3869916498661041,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791803748.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791803748.jpg,landforms,0.5231232643127441,vegetation_and_habitats,0.2554323673248291,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791804003.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791804003.jpg,landforms,0.9282782673835754,dam,0.018688833341002464,vegetation_and_habitats,0.00402502715587616,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791804573.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791804573.jpg,animals,0.02149486169219017,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791805208.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791805208.jpg,landforms,0.11952713876962662,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49791805628.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49791805628.jpg,landforms,0.4235578179359436,dam,0.24857603013515472,heritage_and_culture,0.06590146571397781,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49792349556.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49792349556.jpg,landforms,0.015460638329386711,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49792350621.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49792350621.jpg,landforms,0.9756662249565125,heritage_and_culture,0.0016447125235572457,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49792351866.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49792351866.jpg,tracks_and_trails,0.10678834468126297,landforms,0.005275344476103783,water_activities,0.00319942319765687,dam,0.003185153938829899,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49792352501.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49792352501.jpg,heritage_and_culture,0.06703828275203705,vehicle,0.013456050306558609,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
C:\IMAGES_SNEV\Flickr\picos\2015\49792353901.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49792353901.jpg,terrestrial_activities,0.0008885961142368615,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0,none,0.0
